GEO_LABEL,socialrented,Noqualifications ,Car_or_van,Deprivation_classification_of_household,%obese
Fovant and Chalke Valley,0.037499119,0.062409612,0.016285555,0.080305927,0.444313192
Fowey,0.025304857,0.090443876,0.030005577,0.112222386,0.655749645
Fowlmere and Foxton,0.020229788,0.029257982,0.007808143,0.044124136,0.612419387
Foxborough,0.159230281,0.145399933,0.083324038,0.163700544,0.657089923
Foxhills,0.049904842,0.085882746,0.0218628,0.114134432,0.732683012
Framfield,0.00888137,0.036044054,0.004907975,0.04868363,0.44763043
Framlingham,0.033974766,0.091890088,0.026436141,0.095455214,0.66933231
Frampton and Holme,0.007965038,0.045833797,0.004684886,0.041770849,0.460710633
Frampton Cotterell,0.049129485,0.118033152,0.025878416,0.129577879,0.62804233
Framwellgate Moor,0.110171284,0.245188564,0.113775795,0.197676129,0.390528305
Franche,0.035877916,0.176104127,0.046737312,0.145315488,0.335112139
Frant/Withyham,0.026221188,0.060073423,0.014166202,0.090454479,0.335112139
Fratton,0.107422288,0.292913561,0.278081428,0.305633181,0.599999745
Freckleton East,0.036089378,0.070308154,0.022978249,0.067804089,0.419098059
Freckleton West,0.012476211,0.066748248,0.022308979,0.062656273,0.355185678
Freeland and Hanborough,0.01346303,0.068416954,0.013608477,0.076334755,0.610312507
Freemantle,0.100796504,0.203137168,0.24305633,0.351816444,0.368634327
Freemen,0.314231339,0.282011347,0.196542108,0.19797029,0.622712149
Fremington,0.01945443,0.11391701,0.028667038,0.103691719,0.763676506
Frenchay and Stoke Park,0.03531402,0.050728668,0.02710541,0.089130755,0.500970523
"Frensham, Dockenfield and Tilford",0.019172482,0.049059962,0.011377579,0.065156641,0.421469461
Freshbrook and Grange Park,0.101924297,0.138502614,0.07540435,0.196205324,0.481186661
Freshney,0.092901952,0.269217933,0.11846068,0.199294014,0.981734609
Freshwater North,0.030379925,0.069306931,0.032236475,0.06809825,0.556668791
Freshwater South,0.016212025,0.071198131,0.0327942,0.074128548,0.528131701
Fressingfield,0.017269331,0.047724997,0.007696598,0.046477423,0.290162811
Friar Park,0.345316134,0.460785404,0.190630229,0.233563759,0.686967452
Friary and St Nicolas,0.067597096,0.074201802,0.120022309,0.170319165,0.58668748
Frimley,0.062310566,0.09600623,0.035805912,0.107662892,0.596915099
Frimley Green,0.021710016,0.072310602,0.020301171,0.08780703,0.582845815
Fringford,0.010925495,0.031482924,0.0054657,0.034710987,0.521220661
Frinton,0.005497991,0.099121148,0.04874512,0.110751581,0.62680894
Frisby-on-the-Wreake,0.003665327,0.026921793,0.004238706,0.028974849,0.549647316
Frithville,0.009092831,0.055512293,0.00591188,0.043682895,0.360889996
Frittenden and Sissinghurst,0.014590823,0.0323729,0.007138873,0.034858067,0.402185866
Frizington,0.036018891,0.071976861,0.029894032,0.048242389,0.310443007
Frodingham,0.152322549,0.226499054,0.137200223,0.178261509,0.569567884
Frodsham,0.056389652,0.160529536,0.071500279,0.179732314,0.684824159
Frogmore and Darby Green,0.03820399,0.090888864,0.016508645,0.102367995,0.306400902
Frognal and Fitzjohns,0.059914006,0.066414507,0.224428332,0.232975438,0.685235668
Frome,0.02065271,0.052731116,0.008031233,0.062509193,0.344301924
Frome Berkley Down,0.037217171,0.090110135,0.026993865,0.083835858,0.697173855
Frome College,0.00359484,0.071643119,0.024874512,0.095308134,0.708656827
Frome Keyford,0.05646014,0.093558794,0.043837144,0.098102662,0.781537499
Frome Market,0.06773807,0.090777617,0.055660904,0.100014708,0.328728532
Frome Oakfield,0.037851554,0.059183446,0.027774679,0.060450066,0.4057574
Frome Park,0.046028054,0.11391701,0.043614055,0.104721283,0.477648524
Frome Vale,0.150066963,0.253865836,0.157278305,0.222091484,0.64035034
Frome Valley,0.013956439,0.026143064,0.005800335,0.046918665,0.378751218
Froxfield and Steep,0.016212025,0.031482924,0.007027328,0.042653331,0.528361824
Fryent,0.108832029,0.240293692,0.138315672,0.239152817,0.528361824
Fryerns,0.288151124,0.401490711,0.19977691,0.274746286,0.484909385
Fulbourn,0.047014873,0.073756814,0.027997769,0.092807766,0.442171526
Fulford,0.013392542,0.050061186,0.030117122,0.058096779,0.672083019
Fulford,0.034327201,0.137835132,0.0327942,0.125018385,0.649197791
Fulham Broadway,0.265383802,0.156747135,0.335192415,0.251066333,0.796661497
Fulham Reach,0.214844576,0.12837913,0.318572225,0.272540079,0.511641513
Fullwell,0.112285896,0.263210591,0.131399888,0.250625092,0.493739357
Fulwell,0.016282512,0.211591946,0.114110429,0.24018238,0.473962126
Fulwell and Hampton Hill,0.047931205,0.096339971,0.096709426,0.166495073,0.432215215
Fulwood,0.069006837,0.131160307,0.123257111,0.286218562,0.42302124
Funtington,0.013322055,0.035376571,0.00591188,0.049860274,0.783015846
Furlongs,0.012546698,0.076537991,0.012604573,0.073393146,0.512666162
Furnace Green,0.059843519,0.114806986,0.053876185,0.122076776,0.468233595
Furze Platt,0.088813703,0.121370564,0.042387061,0.135902339,0.636145077
Furzedown,0.158313949,0.208810769,0.274511991,0.280041183,0.58105559
Furzedown and Hardley,0.046310002,0.070419401,0.022420524,0.073098985,0.328392792
Furzton,0.09247903,0.112359551,0.062242052,0.166053831,0
Fylingdales,0.009445267,0.047280009,0.014277747,0.049124871,0.58105559
Gaddesby,0.007260168,0.026365558,0.004573341,0.033681424,0.328392792
Gadebridge,0.103615986,0.114584492,0.052203012,0.11354611,0.646193175
Gainsborough,0.222527666,0.27122038,0.117568321,0.184291808,0.368128502
Gainsborough East,0.209769507,0.200578485,0.107640825,0.144874246,0.492827045
Gainsborough North,0.0648481,0.153075982,0.088232013,0.142520959,0.486781855
Gainsborough South-West,0.02304927,0.124374235,0.088566648,0.111045742,0.544545926
Gaisford,0.034538662,0.139837579,0.109983268,0.183115164,0.745235405
Galley Common,0.028547262,0.153187229,0.032459565,0.14281512,0.700840645
Galleywood,0.06534151,0.120703082,0.050418293,0.123694661,0.593451105
Gamesley,0.107351801,0.082211592,0.053095371,0.050007354,0.19364829
Gamlingay,0.042503701,0.094560018,0.019185722,0.098102662,0.44910755
Gamston,0.018326637,0.056513517,0.025320692,0.081776732,0.459838568
Gannow,0.041728343,0.151741017,0.09771333,0.124871305,0.709388168
Garden Quarter,0.024811447,0.041940149,0.074511991,0.108692455,0.540350775
Garden Suburb,0.035807429,0.11580821,0.161405466,0.274305045,0.764890618
Garforth and Swillington,0.133432015,0.452664368,0.184941439,0.408883659,0.280363625
Gargrave and Malhamdale,0.013815465,0.054399822,0.018962632,0.062656273,0.526783875
Garlinge,0.051385071,0.120925576,0.050529838,0.097661421,0.774593161
Garrison,0.031296257,0.106018467,0.046291132,0.117811443,0.842991455
Garsington,0.017339818,0.05106241,0.009704406,0.049271952,0.600675966
Garstang,0.024318038,0.112915786,0.042163971,0.111045742,0.38093944
Gascoigne,0.45929372,0.241962398,0.279196877,0.256802471,0.597586144
Gatehouse,0.085571298,0.135943931,0.073396542,0.121488454,0.674147816
Gaunt,0.022273913,0.062409612,0.011489124,0.060744227,0.387775193
Gawsworth,0.017551279,0.066192012,0.010373675,0.077658479,0.67668859
Gawthorpe,0.061323747,0.171654244,0.111098717,0.130166201,0.365746288
Gayton,0.019595404,0.056624764,0.011489124,0.048095308,0.839802322
Gaywood Chase,0.070698527,0.142285015,0.061126603,0.095013973,0.320791107
Gaywood North Bank,0.031930641,0.190343753,0.047629671,0.1557582,0.343927601
Gedling,0.034045253,0.155300923,0.055214724,0.136196499,0.567468407
Gedney,0.028547262,0.072421849,0.007250418,0.055743492,0.732785981
Gensing,0.036864735,0.137612638,0.143112103,0.159435211,0.524441982
Georgeham and Mortehoe,0.011559879,0.059962176,0.017177914,0.077364318,0.637758909
Gerrards Cross East and Denham South West,0.010995982,0.022026922,0.003904071,0.030886895,0.709609323
Gerrards Cross North,0.005497991,0.030370453,0.012046849,0.057508457,0.689089894
Gerrards Cross South,0.002255586,0.026031817,0.005354155,0.050007354,0.825328569
Gilesgate,0.177204483,0.20569585,0.159397658,0.159729372,0.454789317
Gilling West,0.003665327,0.021248192,0.0054657,0.02588616,0.549927613
Gillingham,0.019242969,0.061742129,0.012827663,0.061479629,0.369495354
Gillingham North,0.243603299,0.343864724,0.260568879,0.352110605,0.394407046
Gillingham South,0.068865863,0.319056625,0.241383157,0.330489778,0.624858359
Gillingham Town,0.036018891,0.046612526,0.022755159,0.056920135,0.580001779
Gipping,0.227814196,0.232061408,0.159174568,0.202971025,0.384949329
Gipsy Hill,0.351941919,0.218044276,0.325934189,0.275334608,0.299960516
Gipton and Harehills,0.649115387,0.783846924,0.634913553,0.526989263,0.459434466
Girton,0.031014309,0.03693403,0.025209147,0.069127813,0.780842221
"Gisburn, Rimington",0.004440685,0.023584381,0.003011712,0.025297838,0.5288051
Gislingham,0.012194262,0.04494382,0.006469604,0.04868363,0.689201943
Glascote,0.205540283,0.208477027,0.087228109,0.157523165,0.707627443
Glastonbury St Benedict's,0.022837809,0.053509845,0.040379253,0.057508457,0.627916226
Glastonbury St Edmund's,0.023824628,0.043386361,0.021081985,0.046477423,0.779522238
Glastonbury St John's,0.029252132,0.055401046,0.017847183,0.048389469,0.597131297
Glastonbury St Mary's,0.010009163,0.036377795,0.015170106,0.052213561,0.580944871
Glaven Valley,0.022696835,0.042941373,0.012604573,0.0519194,0.765790966
Gleadless Valley,0.437019807,0.512737791,0.423312883,0.454919841,0.481186661
Glebe,0.197293297,0.185115141,0.088232013,0.143403442,0.391780371
Glemsford and Stanstead,0.02304927,0.082322839,0.018181818,0.079570525,0.650363188
Glen,0.016705435,0.061408388,0.019297267,0.080894249,0.873733674
Glen Eden,0.01705787,0.041272667,0.010373675,0.046918665,0.532601035
Glinton and Wittering,0.037287658,0.085437757,0.023312883,0.112516547,0.638517797
Glusburn,0.01994784,0.083880298,0.041048522,0.081335491,0.765393997
Glyndon,0.47346162,0.333073757,0.381260457,0.347698191,0.592890707
Gnosall and Woodseaves,0.031930641,0.114028257,0.029001673,0.121929696,0.60781473
Goat Hall,0.013885952,0.088886417,0.02710541,0.092366524,0.601090107
"Gobowen, Selattyn and Weston Rhyn",0.070205117,0.165424408,0.047852761,0.131784086,0.581915352
Godalming Binscombe,0.086346655,0.096339971,0.034913553,0.08765995,0.366155774
Godalming Central and Ockford,0.064072743,0.079764156,0.04350251,0.084718341,0.311356075
Godalming Charterhouse,0.009163319,0.032706641,0.014723926,0.053684365,0.72195521
Godalming Farncombe and Catteshall,0.037217171,0.079764156,0.044617959,0.091484042,0.827894176
Godalming Holloway,0.007824064,0.023028146,0.012604573,0.055743492,0.804509818
Godinton,0.030732361,0.087217711,0.040156163,0.107368731,0.637325057
Godmanchester,0.067315148,0.101568584,0.058561071,0.130166201,0.448466821
Godshill and Wroxall,0.03291746,0.078540438,0.023759063,0.076187675,0.764373101
Godstone,0.065130049,0.106797197,0.027440045,0.112810707,0.670106112
Goffs Oak,0.028758723,0.143286239,0.020189626,0.141344315,0.403347642
Golborne,0.446535561,0.181777728,0.31321807,0.212384174,0.488602064
Golborne and Lowton West,0.150701346,0.310824341,0.130619074,0.245183115,0.492922921
Golcar,0.137520265,0.368561575,0.230786392,0.361229593,0.289919996
Gold Hill,0.022837809,0.034931583,0.010819855,0.037505516,0.415141433
Golden Cross with Weobley,0.027701417,0.060295917,0.014500837,0.066627445,0.422973012
Golden Hill,0.084232043,0.114918233,0.065588399,0.086483306,0.43179074
Golden Valley North,0.017762741,0.056068528,0.011935304,0.063391675,0.513452822
Golden Valley South,0.014026926,0.059850929,0.010819855,0.06824533,0.632433857
Goldenhill and Sandyford,0.082540354,0.170319279,0.079308422,0.101044271,0.738133458
Golders Green,0.13667442,0.249972188,0.234690463,0.309310193,0.386175282
Goldington,0.210474378,0.185782623,0.116006693,0.183556405,0.506781696
Goldsmid,0.061746669,0.17866281,0.368209704,0.378585086,0.365880377
Goldsworth East,0.086064707,0.107909667,0.08678193,0.172966613,0.274049132
Goldsworth West,0.054627476,0.066859495,0.029559398,0.093543168,0.804988062
Golf Green,0.008810883,0.261208143,0.105186838,0.125165466,0.537383643
Goodmayes,0.071262423,0.19924352,0.14645845,0.231210472,0.630070426
Goodrington-with-Roselands,0.020300275,0.160418289,0.072504183,0.158258567,0.458469694
Goodshaw,0.015154719,0.062520859,0.026547685,0.072804824,0.492312364
Goole North,0.08888419,0.288574925,0.13552705,0.226650978,0.492312364
Goole South,0.108902516,0.285904995,0.180145008,0.231504633,0.349727068
Gooshays,0.410869106,0.429191234,0.231232571,0.292690101,0.402586449
Gordano,0.016282512,0.054288575,0.009369771,0.072951905,0.410089673
Goresbrook,0.267075492,0.276337746,0.173563859,0.220473599,0.434540713
Goring,0.029745542,0.065635777,0.025320692,0.098249743,0.489074967
Goring,0.022273913,0.164089443,0.073619632,0.20120606,0.601995227
Gorleston,0.01585959,0.120703082,0.055103179,0.126047948,0.512666162
Gornal,0.184041728,0.411836689,0.144450641,0.280776585,0.549067229
Gorrell,0.067526609,0.129825342,0.058226436,0.121929696,0.752450523
Gorse Hill,0.182702474,0.232061408,0.180702733,0.245477276,0.367762946
Gorse Hill,0.143088743,0.182556458,0.088901283,0.121782615,0.706107366
Gorse Hill and Pinehurst,0.186367802,0.256535766,0.162744004,0.202823945,0.278400854
Gorton North,0.319940791,0.477917455,0.412827663,0.361964995,0.375517417
Gorton South,0.398322408,0.462454111,0.415839375,0.376967201,0.638637196
Gosfield and Greenstead Green,0.010291112,0.059183446,0.010150586,0.055008089,0.335062299
Gosforth,0.003947276,0.025475581,0.00591188,0.031328136,0.514641944
Gosforth Valley,0.017128357,0.077650462,0.025766871,0.10075011,0.570827937
Gospel Oak,0.354197505,0.179664034,0.325376464,0.226062656,0.420911005
Gossops Green,0.078875026,0.105017243,0.046402677,0.113104868,0.331091739
Gotham,0.009022344,0.041940149,0.012939208,0.041476688,0.565394327
Goudhurst and Lamberhurst,0.041023472,0.069640672,0.018181818,0.079129284,0.704175601
Gowy,0.018961021,0.062187118,0.016062465,0.075746433,0.615622631
Graiseley,0.150348911,0.318277895,0.233909649,0.252390057,0.577423993
Granby,0.089377599,0.12648793,0.077412158,0.121488454,0.306596811
Grange,0.026996546,0.187117588,0.115560513,0.253713781,0.207092993
Grange,0.480862762,0.230948938,0.528611266,0.403882924,0.794243353
Grange,0.026080214,0.121481811,0.106636921,0.1038388,0.833155167
Grange,0.155353493,0.195683613,0.11344116,0.132813649,0.639188372
Grange,0.151406217,0.135943931,0.071165644,0.101632593,0.555374589
Grange,0.008951857,0.072978084,0.0273285,0.074275629,0.706477874
Grange,0.019524917,0.154522194,0.050864473,0.131784086,0.716386588
Grange,0.133432015,0.076537991,0.055103179,0.111928225,0.471010336
Grange,0.111087615,0.1276004,0.04829894,0.117370202,0.615808457
Grange,0.160358074,0.138836356,0.082431679,0.093249007,0.616667681
Grange Farm,0.008810883,0.062187118,0.018962632,0.064274158,0.680077148
Grange Hill,0.073447522,0.130159083,0.052314557,0.127518753,0.535033618
Grange North,0.011136956,0.037601513,0.027886224,0.056773055,0.653250402
Grange Park,0.009727215,0.02592057,0.006469604,0.053684365,0.614826991
Grange South,0.010361599,0.039158972,0.013608477,0.062803353,0.640294762
Grangefield,0.035454994,0.113249527,0.048856665,0.12987204,0.623918018
Grangetown,0.20321421,0.17599288,0.121472393,0.099720547,0.680240174
Gransden and The Offords,0.023119758,0.058515964,0.010596765,0.077217238,0.642333482
Grantham St John's,0.044547825,0.115363222,0.083993307,0.142079718,0.513265772
Grappenhall and Thelwall,0.025234369,0.129714095,0.045844953,0.170907486,0.451583314
Grassington,0.011207443,0.026810546,0.013720022,0.037358435,0.880440034
Grassmoor,0.079368436,0.119924352,0.050306748,0.075011031,0.336535456
Graveney,0.025516318,0.141395038,0.14076966,0.179143992,0.429474003
Graveney,0.165926552,0.20458338,0.344673731,0.276805413,0.478656777
Graves Park,0.073799958,0.302258316,0.188622421,0.326812767,0.594000758
Grays Riverside,0.14125608,0.207920792,0.158616843,0.261509045,0.393698177
Grays Thurrock,0.099316275,0.206585827,0.096597881,0.16884836,0.533006763
Grayshott,0.010502573,0.03504283,0.013496933,0.052213561,0.58668748
"Greasby, Frankby and Irby",0.019383943,0.217043053,0.080423871,0.287542286,0.445322369
Greasley (Giltbrook and Newthorpe),0.012617185,0.15541217,0.041271612,0.122076776,0.434523562
Great Amwell,0.032494537,0.051173657,0.013385388,0.053096044,0.570293485
Great and Little Oakley,0.011841827,0.050839915,0.010262131,0.046624504,0.788403899
Great Ayton,0.044406851,0.102681055,0.037144451,0.11369319,0.514757823
Great Baddow East,0.086558117,0.16342196,0.088008924,0.177084865,0.745640487
Great Baddow West,0.107633749,0.117810657,0.051087563,0.118105604,0.722854718
Great Barford,0.060830338,0.117365669,0.031344116,0.133401971,0.424576465
Great Barr with Yew Tree,0.141397054,0.316720436,0.129168991,0.237240771,0.28570458
Great Barton,0.006978219,0.033930359,0.00591188,0.042947492,0.410612617
Great Bentley,0.009515754,0.050839915,0.012046849,0.047654067,0.575276272
Great Boughton,0.025586805,0.143953721,0.073954267,0.168554199,0.45347434
Great Brickhill,0.020793684,0.048948715,0.01048522,0.053096044,0.690420715
Great Bridge,0.273912737,0.43008121,0.191968767,0.239741138,0.410186048
Great Chart with Singleton North,0.013956439,0.043942597,0.013496933,0.063685836,0.437800979
Great Chell and Packmoor,0.126312822,0.307486928,0.109090909,0.197823209,0.44703793
Great Corby and Geltsdale,0.005145556,0.030592947,0.008031233,0.042653331,0.587030911
Great Cornard North,0.055120885,0.126154188,0.037702175,0.099573467,0.506183371
Great Cornard South,0.059632058,0.086327734,0.029894032,0.085600824,0.312992645
Great Doddington and Wilby,0.009022344,0.039270219,0.009369771,0.040300044,0.418016762
Great Dunmow North,0.045605131,0.070419401,0.017958728,0.065597882,0.412445709
Great Dunmow South,0.038767886,0.102569808,0.040602342,0.108986616,0.846188654
Great Eccleston,0.011489392,0.069306931,0.012604573,0.071039859,0.624884345
Great Hampton,0.03482061,0.075536767,0.022420524,0.060008825,0.882757324
Great Heath,0.077324311,0.110802091,0.038371445,0.093543168,0.614157189
Great Hollands North,0.104109396,0.08532651,0.03736754,0.105015443,0.334599996
