OBJECTID_1,objectid,lsoa01cd,lsoa01nm,lsoa01nmw,st_areasha,st_lengths,Shape_Length,Shape_Area,LSOA_ElecMean,LSOA_GasMean,LSOA_PrcnPost2000,Day_Jan18,Day_Jun18,Nit_Jan18,Nit_Jun18,Efficiency,Potential_Efficiency,EfficiencyDiff,AgePost2000,AgePre2000,TotalBldngs,Area_Calculate_SqM,Total_KWH_Saved,TotalKWHSaved_2,OBJECTID_12,Field1,LSOA,Field3,Field4,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,Energy_Consumption_Difference,EnergySavingKwH
1885,1985,E01001985,Haringey 033B,Haringey 033B,188197.718290049990173,2980.119993759667977,2980.119993763865750,188197.718289939308306,3747,16174.0000000,0.0012937,6.496666666666700,31.738000000000000,2.030000000000030,16.335999999999999,0,3,0,1,771,773,188197.7187500,22019134.0000000,22019134.0000000,1886,1886,E01001985,,,56.799999999999997,73.799999999999997,52.600000000000001,71.200000000000003,283.000000000000000,166.000000000000000,5.540000000000000,49.799999999999997,3.060000000000000,98.200000000000003,69.000000000000000,909.399999999999977,562.000000000000000,195.400000000000006,130.199999999999989,107.000000000000000,117,22019134.0000000
1886,1986,E01001986,Haringey 034A,Haringey 034A,134896.000553930003662,2194.483849950028798,2194.483849948490388,134896.000554034253582,3462,16157.0000000,0.0551075,6.525000000000030,31.652571428571498,2.383750000000030,15.981333333333399,0,3,0,41,702,744,134896.0000000,18885440.0000000,18885440.0000000,1887,1887,E01001986,,,56.600000000000001,76.400000000000006,48.799999999999997,72.200000000000003,277.399999999999977,137.599999999999994,6.020000000000000,50.799999999999997,2.980000000000000,108.000000000000000,70.799999999999997,985.799999999999955,555.600000000000023,132.800000000000011,92.400000000000006,113.400000000000006,140,18885440.0000000
1887,1987,E01001987,Haringey 033C,Haringey 033C,305410.954452664998826,3304.615776203845599,3304.615776206740065,305410.954452930600382,3845,17434.0000000,0.0025189,6.610000000000030,32.247333333333401,2.732000000000030,16.013999999999999,3,3,2,2,791,794,305410.9687500,26570754.0000000,26570754.0000000,1888,1888,E01001987,,,67.000000000000000,77.666666669999998,62.750000000000000,76.166666669999998,229.250000000000000,141.916666700000007,4.483333333000000,40.416666669999998,2.966666667000000,80.916666669999998,69.000000000000000,766.500000000000000,578.833333300000049,115.750000000000000,106.250000000000000,121.250000000000000,87,26570754.0000000
1888,1988,E01001988,Haringey 034B,Haringey 034B,173348.192227555002319,3072.740438684514174,3072.740438685723348,173348.192227387189632,3266,13617.0000000,0.0474496,6.496666666666700,31.738000000000000,2.030000000000030,16.335999999999999,0,3,0,40,802,843,173348.1875000,27909058.0000000,27909058.0000000,1889,1889,E01001988,,,57.000000000000000,75.500000000000000,52.000000000000000,71.500000000000000,361.250000000000000,200.416666700000007,3.808333333000000,61.666666669999998,2.050000000000000,63.833333330000002,49.833333330000002,639.250000000000000,291.916666700000007,145.416666700000007,119.000000000000000,63.166666669999998,161,27909058.0000000
1889,1989,E01001989,Haringey 033D,Haringey 033D,286916.621721689996775,3715.525623973204347,3715.525623985317907,286916.621721693372820,3992,15942.0000000,0.0617284,6.365904761904790,32.227523809523802,2.149600000000030,15.991700000000000,0,3,2,50,760,810,286916.6250000,18649580.0000000,18649580.0000000,1890,1890,E01001989,,,64.857142859999996,77.142857140000004,62.428571429999998,73.428571430000005,219.714285700000005,154.571428599999990,3.771428571000000,38.285714290000001,2.557142857000000,95.857142859999996,68.000000000000000,659.285714299999995,451.714285700000005,138.000000000000000,104.000000000000000,99.000000000000000,65,18649580.0000000
1890,1990,E01001990,Haringey 034C,Haringey 034C,151984.961715715005994,3459.199895072793879,3459.199895067886246,151984.961715752404416,3432,12458.0000000,0.1522843,5.944761904761940,32.122571428571497,1.992000000000030,16.143000000000001,0,3,0,150,825,985,151984.9687500,16414377.0000000,16414377.0000000,1891,1891,E01001990,,,55.142857139999997,72.857142859999996,51.142857139999997,64.428571430000005,342.714285700000005,235.142857099999986,3.757142857000000,60.428571429999998,2.557142857000000,72.428571430000005,50.428571429999998,577.285714299999995,350.571428599999990,232.000000000000000,112.285714299999995,63.000000000000000,108,16414376.0000000
1891,1991,E01001991,Haringey 017A,Haringey 017A,125211.365730599995004,2524.389838904299722,2524.389838904786302,125211.365730570745654,3540,14516.0000000,0.0281294,6.591666666666690,33.409333333333400,2.161041666666700,15.306500000000000,0,3,0,20,691,711,125211.3671875,30801996.0000000,30801996.0000000,1892,1892,E01001991,,,53.937500000000000,78.625000000000000,50.687500000000000,80.937500000000000,392.437500000000000,146.562500000000000,3.793750000000000,67.312500000000000,1.400000000000000,64.062500000000000,48.625000000000000,635.000000000000000,228.312500000000000,192.750000000000000,114.687500000000000,61.312500000000000,246,30801996.0000000
1892,1992,E01001992,Haringey 017B,Haringey 017B,400490.040022690023761,3685.873970365387322,3685.873970364480556,400490.040022643399425,5074,23953.0000000,0.0014451,6.620000000000020,32.988666666666703,2.258888888888920,15.246000000000000,3,2,2,1,681,692,400490.0312500,17621562.0000000,17621562.0000000,1893,1893,E01001992,,,81.000000000000000,85.333333330000002,82.333333330000002,88.333333330000002,121.666666699999993,77.333333330000002,1.266666667000000,21.333333329999999,0.766666667000000,54.000000000000000,41.333333330000002,275.666666700000007,218.333333299999993,73.333333330000002,56.000000000000000,55.666666669999998,44,17621562.0000000
1893,1993,E01001993,Haringey 017C,Haringey 017C,275195.877921334991697,3154.776282249384167,3154.776282248269581,275195.877921498497017,4532,23383.0000000,0.0032103,6.720000000000020,33.519333333333400,2.178888888888920,15.318000000000000,0,3,3,2,611,623,275195.8750000,34949876.0000000,34949876.0000000,1894,1894,E01001993,,,60.000000000000000,78.500000000000000,51.500000000000000,72.500000000000000,265.500000000000000,138.500000000000000,6.200000000000000,47.000000000000000,3.550000000000000,113.000000000000000,84.000000000000000,1032.000000000000000,765.000000000000000,149.000000000000000,123.000000000000000,141.000000000000000,127,34949876.0000000
1894,1994,E01001994,Haringey 030A,Haringey 030A,340117.156577870016918,3351.852008385148565,3351.852008385340923,340117.156577714369632,4543,21291.0000000,0.0118906,6.820000000000020,34.049999999999997,2.098888888888920,15.390000000000001,1,1,2,10,830,841,340117.1562500,40473940.0000000,40473940.0000000,1895,1895,E01001994,,,65.000000000000000,79.363636360000001,62.454545449999998,80.727272729999996,250.909090899999995,132.363636399999990,4.118181818000000,44.090909089999997,1.918181818000000,79.545454550000002,58.545454550000002,709.000000000000000,359.272727299999985,107.545454500000005,90.272727270000004,89.454545449999998,119,40473940.0000000
1895,1995,E01001995,Haringey 017D,Haringey 017D,418017.363364855002146,3208.486646127967106,3208.486646129436394,418017.363364928751253,3266,11794.0000000,0.4266389,6.396666666666700,31.773750000000000,2.474444444444480,15.345000000000001,3,2,2,410,541,961,418017.3750000,21736904.0000000,21736904.0000000,1896,1896,E01001995,,,75.666666669999998,83.000000000000000,77.333333330000002,85.000000000000000,148.666666700000007,96.666666669999998,1.833333333000000,26.000000000000000,1.100000000000000,78.666666669999998,53.666666669999998,276.333333299999993,244.000000000000000,114.666666699999993,83.666666669999998,66.666666669999998,52,21736902.0000000
1896,1996,E01001996,Haringey 014C,Haringey 014C,244469.299876309989486,3659.827506794928922,3659.827506799088042,244469.299876460572705,4042,15626.0000000,0.0722543,6.620000000000020,32.988666666666703,2.258888888888920,15.246000000000000,3,2,2,50,642,692,244469.2968750,22002236.0000000,22002236.0000000,1897,1897,E01001996,,,67.833333330000002,79.500000000000000,56.000000000000000,71.166666669999998,264.000000000000000,174.000000000000000,5.366666667000000,45.666666669999998,3.166666667000000,107.666666699999993,71.000000000000000,808.666666699999951,529.166666699999951,118.166666699999993,114.833333300000007,126.833333300000007,90,22002236.0000000
1897,1997,E01001997,Haringey 014D,Haringey 014D,190622.918560610007262,3011.674433548552315,3011.674433548570505,190622.918560557562159,3609,14077.0000000,0.0144300,6.463333333333360,33.299333333333401,2.143194444444470,15.295000000000000,0,3,2,10,682,693,190622.9218750,17727932.0000000,17727932.0000000,1898,1898,E01001997,,,64.500000000000000,76.000000000000000,59.500000000000000,75.250000000000000,238.750000000000000,145.750000000000000,3.600000000000000,42.250000000000000,2.125000000000000,85.750000000000000,63.000000000000000,614.750000000000000,363.000000000000000,101.750000000000000,101.750000000000000,84.000000000000000,93,17727932.0000000
1898,1998,E01001998,Haringey 023A,Haringey 023A,155376.260539290000452,3033.202712920451631,3033.202712913373034,155376.260539485258050,3056,14384.0000000,0.0234742,4.411000000000030,31.407142857142901,2.187500000000040,15.247575757575801,0,3,0,20,832,852,155376.2656250,24704826.0000000,24704826.0000000,1899,1899,E01001998,,,56.428571429999998,74.857142859999996,56.285714290000001,74.285714290000001,349.428571400000010,190.714285700000005,3.200000000000000,60.714285709999999,1.742857143000000,56.142857139999997,45.000000000000000,596.571428599999990,284.000000000000000,148.857142900000014,92.428571430000005,53.714285709999999,159,24704826.0000000
1899,1999,E01001999,Haringey 023B,Haringey 023B,146532.434848425007658,3256.392905347370743,3256.392905348945533,146532.434848457225598,3137,14138.0000000,0.0107181,4.734666666666700,31.234285714285701,2.657500000000030,15.051212121212201,0,2,0,10,922,933,146532.4375000,16411633.0000000,16411633.0000000,1900,1900,E01001999,,,64.000000000000000,80.714285709999999,58.000000000000000,78.428571430000005,227.857142900000014,115.714285700000005,4.428571429000000,40.142857139999997,1.928571429000000,107.285714299999995,69.000000000000000,743.714285700000005,460.857142899999985,113.285714299999995,83.571428569999995,111.285714299999995,112,16411633.0000000
1900,2000,E01002000,Haringey 031A,Haringey 031A,161577.288695374998497,2485.781373462629290,2485.781373460320083,161577.288695274706697,3138,14615.0000000,0.0013141,5.140666666666700,31.402857142857201,2.362500000000030,15.141717171717200,0,3,2,1,760,761,161577.2812500,15349842.0000000,15349842.0000000,1901,1901,E01002000,,,63.000000000000000,71.777777779999994,60.333333330000002,72.333333330000002,315.777777800000024,221.222222200000004,2.844444444000000,55.777777780000001,1.944444444000000,49.000000000000000,39.333333330000002,494.666666700000007,340.777777800000024,94.777777779999994,89.111111109999996,53.777777780000001,95,15349842.0000000
1901,2001,E01002001,Haringey 031B,Haringey 031B,106313.700869899999816,1730.857361736131452,1730.857361733239031,106313.700869812353631,3230,13707.0000000,0.0014859,6.600000000000030,31.394285714285800,2.712500000000020,14.930000000000000,0,2,0,1,671,673,106313.7031250,15947055.0000000,15947055.0000000,1902,1902,E01002001,,,59.000000000000000,78.666666669999998,54.166666669999998,77.250000000000000,281.833333299999993,131.500000000000000,4.208333333000000,49.833333330000002,1.850000000000000,81.583333330000002,58.083333330000002,714.083333300000049,420.666666700000007,124.083333300000007,78.000000000000000,85.250000000000000,150,15947055.0000000
1902,2002,E01002002,Haringey 031C,Haringey 031C,651396.272290535038337,4701.447776533086653,4701.447776534664627,651396.272290684632026,2937,12208.0000000,0.0498177,6.413333333333360,31.530000000000001,3.077500000000020,15.377692307692300,3,3,2,41,772,823,651396.2500000,67093812.0000000,67093812.0000000,1903,1903,E01002002,,,66.000000000000000,78.125000000000000,63.500000000000000,79.375000000000000,237.250000000000000,134.250000000000000,2.912500000000000,41.625000000000000,1.550000000000000,67.500000000000000,53.375000000000000,515.500000000000000,327.500000000000000,95.500000000000000,81.000000000000000,71.625000000000000,103,67093816.0000000
1903,2003,E01002003,Haringey 023C,Haringey 023C,221803.240673755004536,4322.547349156930068,4322.547349160150588,221803.240673658379819,3060,10808.0000000,0.0891089,4.760500000000030,31.408214285714301,2.168125000000030,15.189696969697000,0,3,2,90,910,1010,221803.2343750,13308194.0000000,13308194.0000000,1904,1904,E01002003,,,65.272727270000004,73.636363639999999,65.454545449999998,72.545454550000002,291.181818200000009,230.909090899999995,2.145454545000000,50.909090910000003,1.700000000000000,41.000000000000000,38.909090910000003,388.818181799999991,273.181818200000009,108.181818199999995,90.454545449999998,46.454545449999998,60,13308194.0000000
1904,2004,E01002004,Haringey 023D,Haringey 023D,118726.733183820004342,1917.343085189252633,1917.343085184550091,118726.733183793490753,3109,13669.0000000,0.0133333,3.802000000000030,31.154285714285699,2.630000000000040,15.111818181818199,0,3,0,10,740,750,118726.7343750,14840842.0000000,14840842.0000000,1905,1905,E01002004,,,61.000000000000000,75.750000000000000,56.000000000000000,75.750000000000000,285.750000000000000,160.750000000000000,3.400000000000000,50.250000000000000,1.800000000000000,58.750000000000000,51.000000000000000,607.500000000000000,368.000000000000000,99.250000000000000,84.000000000000000,69.000000000000000,125,14840842.0000000
1905,2005,E01002005,Haringey 035A,Haringey 035A,94070.684805565004353,2234.323441749118047,2234.323441747035758,94070.684805467099068,2773,11865.0000000,0.0135635,6.687777777777810,33.321555555555598,2.890296296296330,15.662444444444500,0,3,3,11,790,811,94070.6875000,19848916.0000000,19848916.0000000,1906,1906,E01002005,,,62.200000000000003,78.799999999999997,63.200000000000003,81.799999999999997,393.500000000000000,182.599999999999994,2.550000000000000,67.500000000000000,1.290000000000000,54.600000000000001,37.899999999999999,479.199999999999989,238.000000000000000,114.200000000000003,88.500000000000000,52.899999999999999,211,19848914.0000000
1906,2006,E01002006,Haringey 035B,Haringey 035B,110184.058474064993788,2252.666616721040555,2252.666616719732701,110184.058474108911469,2733,10249.0000000,0.0135635,6.559166666666700,32.568333333333399,2.675777777777810,15.726944444444500,0,3,2,11,800,811,110184.0546875,13662823.0000000,13662823.0000000,1907,1907,E01002006,,,57.600000000000001,72.599999999999994,62.399999999999999,76.799999999999997,335.000000000000000,211.099999999999994,3.330000000000000,58.799999999999997,2.010000000000000,67.500000000000000,45.100000000000001,607.899999999999977,329.000000000000000,124.500000000000000,119.400000000000006,59.100000000000001,124,13662823.0000000
1907,2007,E01002007,Haringey 035C,Haringey 035C,168254.152987300010864,2866.491886669805808,2866.491886667583003,168254.152987286419375,3923,18051.0000000,0.0140485,6.693333333333370,34.570000000000000,2.878888888888920,15.918888888888899,3,3,2,11,762,783,168254.1562500,15479382.0000000,15479382.0000000,1908,1908,E01002007,,,67.375000000000000,77.000000000000000,66.375000000000000,78.750000000000000,273.000000000000000,180.625000000000000,2.575000000000000,48.125000000000000,1.512500000000000,45.500000000000000,44.500000000000000,465.375000000000000,321.625000000000000,81.250000000000000,72.250000000000000,59.000000000000000,92,15479382.0000000
1908,2008,E01002008,Haringey 030B,Haringey 030B,643558.642013014992699,6441.757906028455182,6441.757906030306003,643558.642012891825289,9039,24435.0000000,0.0921659,6.972857142857170,34.563333333333397,2.867777777777800,13.900000000000000,1,3,2,60,590,651,643558.6250000,53415364.0000000,53415364.0000000,1909,1909,E01002008,,,61.166666669999998,73.666666669999998,51.833333330000002,66.666666669999998,233.166666700000007,150.166666700000007,16.666666670000001,41.166666669999998,12.433333330000000,199.000000000000000,140.000000000000000,2932.000000000000000,2323.666666999999961,151.333333299999993,151.666666700000007,424.000000000000000,83,53415368.0000000
